Run Number	BLP1	BLP2	Spin	Beam Intensity	GR Trigger	GR Trigger Live	GR Clock	GR Clock Live	LAS Trigger (Broken Channel)	LAS Trigger Live	LAS Clock	LAS Clock Live	GR Singles Event	LAS Singles Event	GR-LAS Coincidence	LAS Singles Sampling	LAS Trigger	GR Singles Sampling	N/U	BLP1 Left	BLP1 Right	BLP1 Up	BLP1 Down	BLP1 Left  Chance	BLP1 Right Chance	BLP1 Up    Chance	BLP1 Down  Chance	BLP2 Left	BLP2 Right	BLP2 Up	BLP2 Down	BLP2 Left  Chance	BLP2 Right Chance	BLP2 Up    Chance	BLP2 Down  Chance	BLP Clock	BLP Clock Live	BLP Trigger	BLP Trigger Live	Akimune Up	Akimune Down	Akimune Left	Akimune Right	Beam Loss Monitor 1	Beam Loss Monitor 2	Beam Loss Monitor 3	GR Scintillator 1	BI Range #1	BI Range #2	BI Range #3	BI Range #4	V830 Test #0	V830 Test #1	V830 Test #2	V830 Test #3	V830 Test #4	V830 Test #5	V830 Test #6	V830 Test #7	V830 Test #8	V830 Test #9	V830 Test #10	V830 Test #11	V830 Test #12	V830 Test #13	V830 Test #14	V830 Test #15	V830 Test #16	V830 Test #17	V830 Test #18	V830 Test #19	V830 Test #20	V830 Test #21	V830 Test #22	V830 Test #23	V830 Test #24	V830 Test #25	V830 Test #26	V830 Test #27	V830 Test #28	V830 Test #29	V830 Test #30	V830 Test #31
9999	IN	IN	UNPOL	13951	27599	1638	1605447	93802	0	0	1605447	93817	1638	0	0	0	0	1638	0	1863	125	1861	1935	10	4	3	10	2077	1881	2008	2119	7	7	4	7	1593719	799056	13811	6086	21970	7451	10614	19667	0	28508	0	0	1699833	1700805	0	1700799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13951	27599	1638	1605447	93802	0	0	1605447	93817	1638	0	0	160	0	1638	0
1008	IN	IN	UNPOL	12516	46409	42694	592049	546162	0	1874639	592049	547776	41224	1873181	1458	93658	2071242	41224	0	10884	14819	78399	30939	9799	12445	71002	26725	1213	1735	1645	1777	7	7	15	9	592045	12048	261309	4443	90820	23568	61641	23957	0	11557	22	0	1222525	1235925	0	1234041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12516	46409	42694	592049	546162	2071242	1874639	592049	547776	41224	1873181	1458	59	0	41224	0
9999	OUT	OUT	UNPOL	990160	20658575	391805	157819545	4120174	0	0	157819545	4123844	391805	0	0	0	3702436	391805	0	625266	1058013	3007098	2204605	558423	928393	2749991	1996804	17815	145504	12722	12939	14813	132353	9508	10021	157818300	101457212	13476794	431669	2338655539	1401094597	3015802751	2503315056	0	5061950	447954	0	173216132	172674211	0	170211557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	990160	20658576	391805	157819551	4120174	3702436	0	157819551	4123844	391805	0	0	15732	0	391805	592
9999	IN	OUT	UNPOL	0	7	0	23832	0	0	0	23832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23831	23833	0	0	0	0	0	1	0	468	0	0	23839	23838	0	23837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	23832	0	0	0	23832	0	0	0	0	4	0	0	0
9999	OUT	IN	UNPOL	40	2121	0	85718	0	0	0	85718	0	0	0	0	0	0	0	0	20	87	77	91	16	65	58	47	7	20	9	4	0	12	0	0	85716	73501	513	94	12507	3244	1118864	11355	0	2289	0	0	85780	85768	0	85740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2121	0	85718	0	0	0	85718	0	0	0	0	15	0	0	0
9999	IN	IN	UNPOL	690	1318	0	70257	0	0	0	70257	0	0	0	0	0	0	0	0	98	10	91	90	1	1	0	2	93	104	90	111	0	1	0	1	70255	32437	693	290	1149	359	516	944	0	1205	0	0	70257	70257	0	70257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690	1318	0	70257	0	0	0	70257	0	0	0	0	7	0	0	0
1014	IN	IN	UNPOL	14752	67107	64566	762788	737772	0	2452247	762788	739967	62305	2449995	2252	122500	2583809	62305	0	19768	25466	133692	55902	17906	22348	123053	50119	1439	2068	2059	2143	14	15	16	12	762779	11044	455832	5760	180424	44008	121331	50180	0	17696	164	0	1618761	1637561	0	1634868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14752	67107	64566	762788	737772	2583809	2452247	762788	739967	62305	2449995	2252	76	0	62305	0
1007	IN	IN	UNPOL	40232	179110	175481	3983762	3914442	0	6500378	3983762	3920312	172202	6497120	3258	324857	6749675	172202	0	47183	63970	355852	134575	41275	52580	312808	113118	3750	5474	5391	5768	11	18	17	13	3983726	120166	1141476	29591	518351	114079	333056	115583	0	77080	113	0	8191659	8270955	0	8262837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40232	179110	175481	3983762	3914442	6749675	6500378	3983762	3920312	172202	6497120	3258	397	0	172202	0
1009	IN	IN	UNPOL	22326	90399	85130	1153899	1089312	0	3510689	1153899	1092394	82315	3507893	2796	175395	3794173	82315	0	23670	31998	167824	68910	21678	27450	153299	60704	2274	3146	3036	3256	22	28	15	11	1153887	21263	567097	8670	211120	53592	143411	57459	0	23805	106	0	2408540	2443912	0	2439127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22326	90399	85130	1153899	1089312	3794173	3510689	1153899	1092394	82315	3507893	2796	115	0	82315	0
9999	IN	IN	UNPOL	7757	33583	32377	401395	388170	0	1271457	401395	389295	31231	1270318	1139	63516	1338733	31231	0	7591	10176	53500	22163	7116	8786	49216	19380	758	1091	1058	1162	8	9	7	12	401386	8025	181962	3016	79237	19809	53441	21768	0	8766	52	0	851288	864931	0	863104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7757	33583	32377	401395	388170	1338733	1271457	401395	389295	31231	1270318	1139	40	0	31231	0
1010	IN	IN	UNPOL	21511	90935	85402	1063610	1001444	0	3426754	1063610	1004471	82371	3423736	3018	171187	3706243	82371	0	22996	30181	157829	65496	20941	25924	145825	58104	2201	2997	2985	3164	17	24	9	18	1063599	18976	538486	8005	227875	56815	152704	63273	0	23410	143	0	2229919	2264770	0	2259855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21511	90935	85402	1063610	1001444	3706243	3426754	1063610	1004471	82371	3423736	3018	106	0	82371	0
1011	IN	IN	UNPOL	15675	68703	63499	722519	669751	0	2466558	722519	671948	61083	2464154	2404	123208	2710964	61083	0	17235	22794	117347	49078	15733	19500	108100	43299	1587	2207	2184	2286	13	14	12	15	722514	12326	401234	5437	163840	40563	109796	45361	0	16753	94	0	1513449	1537367	0	1533690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15675	68703	63499	722519	669751	2710964	2466558	722519	671948	61083	2464154	2404	72	0	61083	0
1012	IN	IN	UNPOL	55666	297707	284695	3441544	3312811	0	9384179	3441544	3321562	275732	9375272	8907	468764	9952887	275732	0	73705	95686	497506	208508	68287	84185	462589	187376	5656	7798	7627	8220	86	90	61	41	3441531	80839	1706685	25743	738483	178292	495977	200435	0	90932	468	0	7242868	7338027	0	7323787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55666	297707	284695	3441544	3312811	9952887	9384179	3441544	3321562	275732	9375272	8907	343	0	275732	0
1013	IN	IN	UNPOL	59126	273724	255147	2949915	2765994	0	9467578	2949915	2774522	245697	9458176	9402	472907	10319601	245697	0	74983	96604	505730	213696	68665	85014	465842	189591	5873	8262	8106	8661	73	82	60	69	2949888	118878	1730513	21683	708044	174273	476455	197326	0	71245	715	0	6182546	6259005	0	6247345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59126	273724	255147	2949916	2765994	10319601	9467578	2949916	2774522	245697	9458176	9402	294	0	245697	0
1015	IN	IN	UNPOL	22354	93242	84970	1073603	983558	0	3455752	1073603	986606	81867	3452673	3079	172634	3843951	81867	0	25352	33266	172432	72659	23223	28804	159568	63873	2294	3234	3037	3332	25	17	28	14	1073588	17897	590887	8086	234162	58645	158051	65215	0	23404	144	0	2219280	2243871	0	2240127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22354	93242	84970	1073603	983558	3843951	3455752	1073603	986606	81867	3452673	3079	107	0	81867	0
1016	IN	IN	UNPOL	22669	88975	81578	1133878	1042943	0	3458053	1133878	1045952	78696	3455189	2864	172760	3827570	78696	0	21791	28756	150264	62721	19394	24633	137462	54284	2217	3291	3218	3333	16	22	14	19	1133883	21484	511270	8523	218619	55471	147082	61572	0	23067	131	0	2334239	2358855	0	2355511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22669	88975	81578	1133878	1042943	3827570	3458053	1133878	1045952	78696	3455189	2864	113	0	78696	0
1017	IN	IN	UNPOL	11822	43651	39842	531945	486882	0	1761280	531945	488406	38359	1759802	1477	87990	1959032	38359	0	8211	11520	57042	23706	7225	9148	51304	20265	1196	1677	1671	1716	6	11	11	11	531937	12858	194656	3977	90732	23515	60761	25470	0	10309	32	0	1097851	1109196	0	1107756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11822	43651	39842	531945	486882	1959032	1761280	531945	488406	38359	1759802	1477	53	0	38359	0
1018	IN	IN	UNPOL	15913	57892	56011	762607	738321	0	2476368	762607	740450	54197	2474562	1806	123727	2603428	54197	0	8369	12188	57736	24725	7665	9276	52617	20743	1617	2217	2207	2394	13	21	13	11	762601	25190	201748	5650	114227	29607	75713	32252	0	14583	47	0	1610564	1625993	0	1624190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15913	57892	56011	762607	738321	2603429	2476368	762607	740450	54197	2474562	1806	76	0	54197	0
1019	IN	IN	UNPOL	17157	61137	59166	852778	826947	0	2651506	852778	829219	57237	2649590	1916	132479	2783679	57237	0	7063	10783	49930	21321	6513	7976	44964	17659	1702	2587	2457	2581	12	10	13	12	852767	36174	175536	6252	110960	28963	73382	31410	0	15956	33	0	1794743	1810380	0	1808945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17157	61137	59166	852778	826947	2783679	2651506	852778	829219	57237	2649590	1916	85	0	57237	0
1020	IN	IN	UNPOL	31812	112241	108764	1625443	1577117	0	4894840	1625443	1581315	105326	4891416	3424	244571	5135472	105326	0	10931	17112	76890	33703	9928	12014	68563	27033	3122	4590	4408	4598	13	27	22	23	1625431	81636	272911	11825	186904	50057	123001	52488	0	30484	96	0	3411960	3439395	0	3437717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31812	112241	108764	1625443	1577117	5135472	4894840	1625443	1581315	105326	4891416	3424	162	0	105326	0
1021	IN	IN	UNPOL	53079	188566	182152	2498647	2418923	0	8140351	2498647	2425934	175960	8134199	6151	406710	8562053	175960	0	16480	26732	116531	50706	15171	18133	103214	40651	5164	7360	7355	7789	24	43	37	41	2498633	136032	415330	18097	285239	76373	185623	79235	0	46728	100	0	5264694	5305037	0	5302877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53079	188566	182152	2498647	2418923	8562053	8140351	2498647	2425934	175960	8134199	6151	249	0	175960	0
1022	IN	IN	UNPOL	37165	132276	123375	1625516	1515975	0	5514850	1625516	1520721	118753	5510253	4597	275511	6016062	118753	0	12632	20034	89239	38584	11611	14181	79609	31180	3586	5162	5299	5663	27	30	19	33	1625503	75970	316792	11865	205386	54402	133633	56965	0	30488	84	0	3374697	3400489	0	3399101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37165	132276	123375	1625516	1515975	6016062	5514850	1625516	1520721	118753	5510253	4597	162	0	118753	0
1023	IN	IN	UNPOL	33884	123529	117025	1525167	1446711	0	5165101	1525167	1451153	112806	5160905	4196	258046	5540914	112806	0	15791	23434	110015	47235	14152	17619	99888	39093	3398	4893	4758	5137	20	35	33	23	1525159	53816	385389	11270	221348	57916	146284	62035	0	29233	111	0	3188758	3213488	0	3212186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33884	123529	117025	1525167	1446711	5540914	5165101	1525167	1451153	112806	5160905	4196	152	0	112806	0
1024	IN	IN	UNPOL	33036	120694	116448	1625722	1571321	0	5133659	1625722	1575750	112593	5129822	3837	256492	5407050	112593	0	15047	22613	107380	45457	13892	16947	96592	38164	3258	4706	4679	4911	29	26	25	40	1625718	60281	373670	11994	236316	61479	157612	67503	0	30609	138	0	3409963	3435975	0	3434758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33036	120694	116448	1625722	1571321	5407050	5133659	1625722	1575750	112593	5129822	3837	162	0	112593	0
1025	IN	IN	UNPOL	246718	1124417	1080696	13064533	12596510	0	39585170	13064533	12632320	1045436	39550078	35092	1977503	41817024	1045436	0	144920	205176	987227	422110	131179	158609	892194	357306	24691	35715	35497	36714	385	375	244	241	13052709	537310	3428906	95861	2448689	601674	1619249	700233	0	326431	1804	0	27494880	27706368	0	27696276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	246718	1124417	1080696	13064533	12596510	41817027	39585170	13064533	12632320	1045436	39550078	35092	1302	0	1045436	0
1026	IN	IN	UNPOL	62062	272242	261455	2759227	2654875	0	8921968	2759227	2663104	252684	8913239	8727	445662	9426921	252683	0	20855	32938	144098	63191	19226	22893	127260	50919	6088	9014	8844	9243	121	122	68	70	2759198	170882	514791	19832	443798	109692	288745	120001	0	79319	250	0	5853428	5900391	0	5897962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62062	272242	261455	2759228	2654875	9426921	8921967	2759228	2663104	252684	8913239	8727	275	0	252683	0
1027	IN	IN	UNPOL	117377	623177	600994	6752763	6531108	0	16531112	6752763	6547456	585260	16515446	15663	825771	17393957	585260	0	70058	99643	479319	202666	65354	79455	443250	175196	11569	16643	15937	16929	250	240	159	115	6752690	346661	1676178	49067	1050247	252121	697713	267885	0	200747	446	0	14192765	14302958	0	14298317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117377	623177	600994	6752763	6531108	17393956	16531112	6752763	6547456	585260	16515446	15663	673	0	585260	0
1028	IN	IN	UNPOL	62182	244266	237334	3351348	3260852	0	8559754	3351348	3268633	231064	8553512	6242	427676	8945678	231064	0	20426	32411	141833	62098	18435	22053	125465	49337	6088	8978	8829	9190	67	74	52	60	3351312	205484	505293	24101	480089	119670	314235	136418	0	77825	288	0	7010119	7062830	0	7060673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62182	244266	237334	3351348	3260852	8945679	8559754	3351348	3268633	231064	8553512	6242	334	0	231064	0
1029	IN	IN	UNPOL	640	4752	4663	50231	49235	0	69185	50231	49324	4583	69105	80	3455	71154	4583	0	981	1274	6708	2783	879	1179	6460	2623	64	85	95	96	2	3	2	5	50230	1004	23234	378	12467	2815	8672	3240	0	1990	7	0	104955	105788	0	105771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	4752	4663	50231	49235	71154	69185	50231	49324	4583	69105	80	5	0	4583	0
1030	IN	IN	UNPOL	334572	315480	296530	6853625	6456032	0	27055221	6853625	6476419	284161	27042916	12305	1352145	28922666	284161	0	108055	255886	1544604	571517	92564	207254	1374892	519347	5055	883	36415	9508	294	191	389	407	6853558	123247	4686631	51553	3482448	849065	2151344	1224379	0	127066	7429	0	14209556	14324424	1	14315096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	334572	315480	296530	6853625	6456032	28922668	27055221	6853625	6476419	284161	27042916	12305	683	0	284161	0
1031	IN	IN	UNPOL	82367	253039	239975	3251105	3088832	0	10947126	3251105	3098212	231346	10938550	8576	546925	11775520	231346	0	398	1176	16730	1948	273	743	5344	1685	761	189	9414	1949	42	20	47	51	3251083	1286536	40750	15049	110017	39165	53279	25694	0	57459	4	0	6798380	6851313	0	6848499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82367	253039	239975	3251105	3088832	11775520	10947126	3251105	3098212	231346	10938550	8576	324	0	231346	0
1032	IN	IN	UNPOL	88429	273500	258089	3652739	3454950	0	11664105	3652739	3464964	249258	11655301	8804	582766	12615035	249258	0	469	1386	18680	2313	318	894	6390	1974	829	186	9940	1966	45	30	52	40	3652683	1477076	45496	16658	131139	45313	66418	32098	0	67886	3	0	7598697	7657110	0	7654200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88429	273500	258089	3652739	3454950	12615035	11664105	3652739	3464964	249258	11655301	8804	364	0	249258	0
1033	IN	IN	UNPOL	59657	222292	212980	3160443	3038173	0	8721972	3160443	3045840	206256	8715283	6689	435763	9294507	206255	0	272	833	12080	1291	195	523	3708	1041	545	127	6665	1348	17	12	36	33	3160427	1461373	28705	13013	76565	27076	36608	17097	0	55465	2	0	6577460	6627422	0	6625209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59657	222292	212980	3160443	3038173	9294507	8721972	3160443	3045840	206256	8715283	6689	315	0	206255	0
1034	IN	IN	UNPOL	1522352	1492687	1392251	40408415	37728086	0	111078228	40408415	37813667	1351949	111038176	40049	11097264	120412883	1351948	0	24310	64760	517786	124377	19931	51344	355741	114499	16173	3985	177522	39788	901	585	1302	1243	40408110	8050634	1512353	247838	3486127	1087753	2074291	1032293	0	731815	785	0	81761933	82353719	0	82325576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1522352	1492687	1392251	40408416	37728086	120412890	111078228	40408416	37813667	1351949	111038176	40049	4027	0	1351948	0
1035	IN	IN	UNPOL	1109235	857510	814261	36657113	35002929	0	75114335	36657113	35059601	795555	75095713	18619	7509568	79723981	795555	0	137210	146204	281646	176587	23538	27643	129702	52400	121093	116822	158460	130256	1104	1003	1162	1232	36645156	7181243	1501865	225671	1912533	632451	1191552	504502	0	669788	148	0	73797496	74314463	0	74296182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1109235	857510	814261	36657114	35002929	79723984	75114335	36657114	35059601	795555	75095713	18619	3653	0	795555	0
1036	IN	IN	UNPOL	164407	489946	432570	3311572	2930205	0	18171891	3311572	2946073	406930	18146387	25504	1814641	20871555	406930	0	30603	31098	54875	38150	7469	7664	31889	13770	24225	24063	24578	24183	298	294	266	289	3311543	374483	312380	22502	346824	109408	199488	101936	0	62545	46	0	7056175	7114854	0	7110332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164407	489946	432570	3311572	2930205	20871555	18171891	3311572	2946073	406930	18146387	25504	330	0	406930	0
1037	IN	IN	UNPOL	156561	360008	328975	3140869	2876391	0	14900747	3140869	2889168	312294	14884144	16603	1488415	16542964	312294	0	32980	34366	70657	44885	10300	10693	46819	20008	23980	23801	24078	23988	244	270	263	302	3140841	198926	365096	22529	350764	111447	201081	107521	0	58866	69	0	6657742	6711787	0	6708082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156561	360008	328975	3140869	2876391	16542964	14900747	3140869	2889168	312294	14884144	16603	313	0	312294	0
1038	IN	IN	UNPOL	1810679	1375930	1259315	35892127	32873263	0	106864283	35892127	32954804	1218613	106823822	40458	10682385	117486936	1218612	0	369542	376331	706898	471203	101991	102090	430947	187358	281123	274957	280665	280121	3212	3316	3216	3443	35891865	2421668	3855107	256347	4186548	1308452	2614857	1267360	0	698545	765	0	72256022	72795070	0	72762113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1810679	1375930	1259315	35892129	32873263	117486942	106864283	35892129	32954804	1218613	106823822	40458	3577	0	1218612	1
1039	IN	IN	UNPOL	1710011	2943750	2665814	36133651	32788771	0	154752828	36133649	32914533	2542435	154630108	122716	15463015	172456743	2542435	0	347541	367808	718320	468120	95084	105620	455831	197748	261604	262088	266902	264913	3020	3026	2909	3171	36109933	2590746	3804634	256699	4145955	1267405	3092492	1214266	0	714921	582	0	75388409	76519718	0	76388344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1710011	2943751	2665814	36133650	32788771	172456749	154752828	36133650	32914533	2542435	154630107	122716	3601	0	2542435	4
1040	IN	IN	UNPOL	168465	762763	657095	3181074	2744467	0	25417740	3181074	2767054	599917	25360834	56906	2536086	29886482	599917	0	37343	38058	84535	50812	12861	13014	58334	24962	25707	25694	26416	26163	283	282	299	318	3181058	185461	422882	22941	358755	114574	206210	104937	0	62899	50	0	7327762	7614842	0	7589254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168465	762763	657095	3181074	2744467	29886483	25417740	3181074	2767054	599917	25360834	56906	317	0	599917	0
1041	IN	IN	UNPOL	173504	951513	804393	3120445	2644906	0	29409625	3120445	2671370	721512	29327178	82447	2932717	35183968	721512	0	40035	41082	94831	56215	14930	14967	68458	28828	26514	26433	26791	26915	322	342	324	342	3120416	159862	464716	22671	400958	125687	233257	121164	0	62453	79	0	7460084	7806209	0	7775704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173504	951513	804393	3120445	2644906	35183970	29409625	3120445	2671370	721512	29327178	82447	311	0	721512	9
1042	IN	IN	UNPOL	1855029	3621101	3241882	36335503	32619335	0	181769680	36335502	32768054	3065831	181594488	175188	18159451	205011362	3065831	0	444136	450801	1090011	627727	172781	174327	795019	337280	283253	285272	288558	287333	3361	3435	3217	3345	36335230	2101478	5215283	262195	4596084	1413901	2963596	1381870	0	729631	922	0	77318848	79140946	0	79079864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1855029	3621101	3241882	36335504	32619335	205011368	181769680	36335504	32768054	3065831	181594488	175188	3621	0	3065831	0
9999	IN	IN	UNPOL	12206	61506	60944	1314560	1303421	0	285652	1314560	1304162	57307	282015	3637	28201	306397	57307	0	543	559	677	642	36	50	167	68	514	546	551	553	2	1	0	0	1314565	883461	4909	3304	14071	3842	8937	4535	0	27044	0	0	0	0	2708675	2703878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12206	61506	60944	1314561	1303421	306397	285652	1314561	1304162	57307	282015	3637	131	0	57307	11
1043	IN	IN	UNPOL	839	23726	23254	210751	207249	0	90790	210751	207433	9634	77170	13620	7717	101667	9634	0	40	42	57	51	3	3	12	8	33	43	32	37	0	0	0	0	210749	172509	361	293	1471	359	1039	559	0	4264	0	0	0	0	449501	447543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	839	23726	23254	210751	207249	101667	90790	210751	207433	9634	77170	13620	21	0	9634	0
1044	IN	IN	UNPOL	7396	209005	203945	3211092	3165644	0	816523	3211092	3167276	83729	696310	120213	210261	938187	83729	0	305	346	443	370	23	28	138	44	326	344	338	320	0	0	0	0	3211070	2865312	3024	2649	11460	3138	7723	3906	0	65735	1	0	0	0	6650471	6633614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7396	209005	203945	3211092	3165644	938187	816523	3211092	3167276	83729	696310	120213	320	0	83729	0
1045	IN	IN	UNPOL	24809	700786	688269	12141597	12006295	0	800787	12141597	12013013	651961	764481	36306	254827	868598	651961	0	1025	1097	1387	1296	62	70	409	181	1117	1144	1141	1105	0	0	1	0	12141502	10989508	10033	8824	35998	9847	24269	12573	0	249157	0	0	0	0	25027040	24970596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24809	700786	688269	12141597	12006295	868598	800787	12141596	12013013	651961	764481	36306	1210	0	651961	0
1046	IN	IN	UNPOL	29929	843241	827395	12241467	12105994	0	872058	12241468	12114024	784066	828734	43324	276244	946903	784066	0	1306	1388	1883	1706	95	109	707	259	1381	1354	1316	1325	1	1	0	0	12241342	10832794	12827	10784	47776	12864	32116	16490	0	246972	1	0	0	0	25315931	25255259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29929	843241	827395	12241467	12105994	946903	872058	12241467	12114024	784066	828734	43324	1220	0	784066	0
1047	IN	IN	UNPOL	6291	178240	175134	3502065	3460667	0	684303	3502065	3462123	82313	591486	92817	197162	775873	82313	0	364	432	1075	634	119	149	768	326	278	304	280	298	0	0	0	0	3502056	2958102	5020	4162	24987	6583	17969	9541	0	70586	0	0	0	0	7173990	7161852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6291	178240	175134	3502065	3460667	775873	684303	3502065	3462123	82313	591486	92817	349	0	82313	0
1048	IN	IN	UNPOL	9250	260869	254920	3070592	3014936	0	890945	3070592	3017059	130571	766597	124348	255532	1016092	130571	0	431	535	1077	684	87	102	627	234	398	396	386	399	0	0	0	0	3070566	2503128	5353	4345	29578	7688	20923	10924	0	61839	0	0	0	0	6431959	6410907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9250	260869	254920	3070592	3014936	1016092	890945	3070592	3017059	130571	766597	124348	306	0	130571	0
1049	IN	IN	UNPOL	37728	1058922	1038884	12041077	11834241	0	1004406	12041077	11844271	984315	949842	54564	316614	1093566	984315	0	1832	2088	3992	2733	340	399	2301	887	1691	1684	1718	1737	1	0	0	1	12040952	9775324	21391	17357	129984	33403	89520	48063	0	243408	4	0	0	0	25137337	25054865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37728	1058922	1038884	12041077	11834241	1093566	1004406	12041077	11844271	984315	949842	54564	1200	0	984315	0
1050	IN	IN	UNPOL	48101	1348962	1323378	12553546	12360059	0	1250789	12553546	12372699	1242236	1169653	81136	389885	1387743	1242236	0	2425	2623	5292	3638	483	497	3141	1236	2093	2152	2231	2188	4	0	1	0	12553452	9783279	27978	21211	121751	32139	85562	44324	0	253587	6	0	0	0	26510764	26407639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48101	1348962	1323378	12553546	12360059	1387743	1250789	12553546	12372699	1242236	1169653	81136	1251	0	1242236	0
1051	IN	IN	UNPOL	8507	240530	234702	3271256	3217559	0	937269	3271256	3219347	83090	785661	151608	261888	1092087	83090	0	466	521	1098	738	105	119	731	312	405	399	404	370	0	0	0	1	3271222	2688603	5664	4460	33008	8382	23159	12079	0	65130	0	0	0	0	6783562	6765897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8507	240530	234702	3271256	3217559	1092087	937269	3271256	3219347	83090	785661	151608	326	0	83090	0
1052	IN	IN	UNPOL	10152	285402	278131	3120721	3058778	0	1073129	3120721	3060782	85096	880097	193032	293365	1269383	85096	0	516	527	1094	720	105	110	642	256	445	476	458	466	0	0	0	0	3120703	2519085	5808	4609	35511	9034	24528	12667	0	61896	2	0	0	0	6532680	6511470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10152	285402	278131	3120721	3058778	1269383	1073129	3120721	3060782	85096	880097	193032	311	0	85096	0
1053	IN	IN	UNPOL	55000	1533766	1501991	12122506	11910047	0	1295287	12122506	11924234	1391394	1184701	110586	394900	1456075	1391394	0	2654	2815	5748	4076	511	540	3365	1381	2555	2467	2486	2479	0	1	2	0	12122417	9127825	31041	22931	147086	38154	101134	52593	0	240694	7	0	0	0	25656262	25575242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55000	1533766	1501991	12122508	11910047	1456075	1295287	12122508	11924234	1391394	1184701	110586	1208	0	1391394	0
2000	IN	IN	UNPOL	62879	310919	288069	5006897	4654936	0	6551070	5006897	4661912	272545	6535560	15510	2178520	7559074	272545	0	2756	2869	3644	3193	190	254	1190	466	2799	2908	2885	2822	3	4	3	3	5006879	3002856	25978	15349	77616	23564	43155	22575	0	97439	2	0	0	0	10135571	10120180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62879	310919	288069	5006898	4654936	7559075	6551070	5006898	4661912	272545	6535560	15510	499	0	272545	0
